real,previsto,erro_abs,erro_rel_percent
40.51,43.462856,2.952858,7.289208
29.81,28.285833,1.5241661,5.1129355
43.71,41.551666,2.1583328,4.937847
22.18,22.05869,0.12131119,0.54693955
33.5,33.79561,0.29560852,0.8824135
36.98,38.179,1.1990013,3.2422967
36.64,34.50857,2.1314278,5.8172154
25.62,27.031668,1.4116669,5.510019
37.85,34.435,3.414997,9.0224495
26.74,27.695,0.9549999,3.5714283
32.65,30.376429,2.273573,6.96347
28.28,28.941765,0.66176414,2.340043
32.93,31.764444,1.165556,3.5394955
29.61,34.275715,4.6657143,15.757224
36.89,34.437,2.452999,6.6494966
42.16,39.245712,2.9142876,6.912447
20.32,22.05869,1.7386894,8.556542
29.69,28.010834,1.6791668,5.6556644
21.87,22.05869,0.18868828,0.8627722
26.76,27.031668,0.27166748,1.0151998
29.28,24.7825,4.4975014,15.360318
38.12,36.335,1.7849998,4.682581
47.2,47.771667,0.5716667,1.2111583
23.06,22.05869,1.0013103,4.342196
30.2,31.764444,1.5644436,5.1802764
29.1,28.66,0.44000053,1.5120293
28.72,29.396774,0.676775,2.356459
27.84,26.39375,1.4462509,5.1948667
32.12,35.75,3.630001,11.3013735
42.79,40.204285,2.5857162,6.0428047
28.18,28.04857,0.13142967,0.46639344
31.67,32.15,0.48000145,1.5156345
27.5,33.115,5.6150017,20.418188
31.72,29.786667,1.9333324,6.094995
34.02,33.2,0.8199997,2.4103458
33.39,37.08079,3.690792,11.053585
28.42,31.383333,2.9633331,10.4269285
43.1,48.22,5.1200027,11.879357
25.51,27.896154,2.3861542,9.3538
32.73,34.068333,1.3383331,4.0890107
30.72,32.516666,1.7966671,5.848526
38.3,40.204285,1.9042854,4.9720244
42.68,40.14,2.540001,5.9512672
33.48,34.17,0.6899986,2.0609279
32.86,31.07619,1.7838097,5.428514
35.52,38.735,3.2150002,9.051239
26.39,25.772858,0.6171417,2.338544
38.88,37.94,0.94000244,2.4177017
34.48,34.50857,0.028572083,0.08286567
21.59,24.390516,2.8005161,12.971358
40.56,39.34,1.2200012,3.0078926
37.56,38.678574,1.1185722,2.9780943
37.86,39.245712,1.3857117,3.660094
37.93,35.2565,2.6735,7.0485106
42.91,41.84,1.0699997,2.4935906
30.2,30.4775,0.27750015,0.9188746
45.16,48.4925,3.3325005,7.3793187
36.94,42.0,5.0600014,13.697892
30.33,32.17093,1.840929,6.069664
39.78,34.909412,4.8705864,12.243807
26.2,25.535833,0.6641674,2.53499
40.24,37.901817,2.3381844,5.810597
29.27,29.528126,0.2581253,0.8818767
28.0,27.896154,0.1038456,0.37087712
27.39,25.312391,2.077608,7.5852795
40.08,40.65786,0.577858,1.4417614
31.0,32.35,1.3499985,4.3548336
29.22,30.75,1.5300007,5.236142
28.87,28.366,0.5040016,1.7457623
36.62,38.726665,2.1066666,5.752776
34.28,31.07619,3.2038078,9.345998
38.67,41.823334,3.1533356,8.154476
45.88,44.005,1.875,4.0867476
33.29,36.265,2.9749985,8.936613
41.31,40.730625,0.5793762,1.4025084
34.49,34.598335,0.10833359,0.31410143
37.65,40.5275,2.8774986,7.642759
24.68,25.016666,0.3366661,1.3641253
34.64,31.48,3.1599998,9.122401
30.53,29.27,1.2600002,4.127089
35.0,31.724998,3.2750015,9.357147
34.98,33.340836,1.639164,4.6860037
30.7,29.985556,0.7144451,2.3271828
33.84,34.77,0.9300003,2.7482278
31.78,37.920002,6.1400013,19.320332
32.76,32.101665,0.6583328,2.0095632
30.47,29.851429,0.6185703,2.0300963
34.1,31.07619,3.0238075,8.867471
28.4,29.396774,0.9967747,3.50977
39.04,40.623528,1.5835266,4.0561643
30.89,30.5325,0.35750008,1.1573328
29.89,25.49,4.3999996,14.720641
34.18,34.093334,0.08666611,0.25355795
28.38,30.423573,2.0435734,7.2007523
49.05,44.48,4.5699997,9.317023
28.59,25.312391,3.2776089,11.464179
45.7,42.72,2.9799995,6.520787
39.69,39.36,0.32999802,0.8314387
30.34,32.101665,1.7616653,5.8064117
36.67,35.2565,1.4134979,3.8546438
26.49,27.776285,1.2862854,4.8557396
28.86,28.941765,0.08176422,0.2833133
38.89,35.47125,3.4187508,8.790822
30.87,33.926,3.0559978,9.899571
40.63,38.3,2.3300018,5.734683
35.32,30.58,4.74,13.420158
27.44,28.285833,0.8458328,3.082481
35.57,34.89,0.6800003,1.9117242
38.61,35.66594,2.9440613,7.625126
33.26,33.340836,0.08083725,0.24304646
39.65,41.1192,1.4692001,3.7054226
30.19,27.776285,2.4137154,7.9950824
43.6,42.793846,0.80615234,1.8489733
26.77,27.13,0.3599987,1.344784
37.8,37.981052,0.18105316,0.47897664
40.89,39.18,1.7099991,4.1819496
38.64,34.98,3.6599998,9.47205
30.08,29.851429,0.22857094,0.7598768
33.61,35.2565,1.6464996,4.8988385
39.04,39.63,0.59000015,1.5112709
36.41,34.93,1.4799995,4.0648165
35.85,36.73743,0.8874321,2.4754035
30.76,30.360476,0.3995247,1.2988449
25.09,27.471052,2.381052,9.490044
36.88,37.88,1.0,2.7114966
32.39,31.055555,1.334444,4.119926
36.21,36.986668,0.77666855,2.1449008
32.04,33.79561,1.7556076,5.4794245
30.13,31.055555,0.9255562,3.0718758
30.01,34.275715,4.2657146,14.21431
23.98,24.390516,0.41051674,1.711913
35.47,35.075,0.39500046,1.1136184
31.98,32.17093,0.19092941,0.59702754
22.86,24.495556,1.6355553,7.1546597
35.93,37.08079,1.1507912,3.2028697
23.42,24.08081,0.6608105,2.8215647
28.23,29.396774,1.1667747,4.1331024
33.53,38.686,5.156002,15.37728
38.73,37.981052,0.74894714,1.9337648
36.12,37.201904,1.0819054,2.9953084
37.2,35.286,1.9140015,5.145165
27.96,29.396774,1.4367752,5.138681
36.61,34.442104,2.1678963,5.921596
39.37,38.529232,0.8407669,2.1355522
35.51,38.678574,3.1685753,8.923051
27.71,28.285833,0.5758343,2.078074
36.7,36.126877,0.57312393,1.5616456
38.95,40.48,1.5299988,3.9281096
34.72,37.735,3.0149994,8.683754
24.4,27.262,2.8619995,11.7295065
32.81,31.948824,0.86117744,2.6247406
42.13,38.761112,3.3688889,7.996413
26.76,27.471052,0.71105194,2.6571448
33.89,33.79561,0.09439087,0.2785213
28.95,30.255,1.3049984,4.5077662
34.3,35.66594,1.3659401,3.9823327
39.86,38.678574,1.181427,2.963941
30.97,27.925833,3.0441666,9.829405
27.59,29.875,2.2849998,8.281985
47.08,47.52,0.43999863,0.9345765
51.38,45.550526,5.8294754,11.345806
47.05,40.623528,6.4264717,13.658814
30.21,27.97325,2.2367496,7.404004
30.99,31.443333,0.4533329,1.4628361
28.21,29.205,0.99500084,3.5271213
32.82,32.595715,0.22428513,0.6833794
36.7,37.05625,0.35625076,0.9707105
24.34,23.234285,1.1057148,4.542789
24.95,25.312391,0.36239052,1.452467
26.07,27.496923,1.4269238,5.4734325
26.53,25.772858,0.757143,2.8539126
36.82,37.981052,1.1610527,3.1533208
41.26,39.245712,2.014286,4.8819346
32.79,33.323334,0.5333328,1.6265105
41.58,42.713333,1.1333313,2.7256644
31.7,31.764444,0.06444359,0.20329207
24.51,25.312391,0.80239105,3.2737293
28.19,27.496923,0.6930771,2.458592
36.97,39.50375,2.5337486,6.853526
43.82,41.1192,2.700798,6.163391
32.87,35.379997,2.5099983,7.6361375
31.27,31.764444,0.4944439,1.5812085
41.74,38.678574,3.061428,7.3345184
35.51,31.388332,4.121666,11.607058
29.79,29.396774,0.39322662,1.3199953
30.3,29.9075,0.39249992,1.2953794
33.6,36.335,2.7350006,8.139883
39.14,39.664284,0.52428436,1.3395103
35.84,34.705,1.1349983,3.166848
30.63,28.010834,2.6191654,8.550981
29.68,29.985556,0.30555534,1.0294992
30.47,29.875,0.5949993,1.9527382
33.67,33.451668,0.21833038,0.6484419
31.79,31.32,0.47000122,1.4784561
30.7,30.376429,0.32357216,1.053981
27.76,28.285833,0.52583313,1.8942115
35.56,36.365,0.8050003,2.2637804
44.35,42.713333,1.6366653,3.6903393
44.22,44.446667,0.2266655,0.51258594
35.05,32.516666,2.5333328,7.227769
42.23,42.690002,0.4600029,1.0892799
24.62,24.390516,0.22948456,0.9321062
28.03,28.873335,0.8433342,3.0086842
41.29,37.981052,3.3089485,8.013922
29.95,29.324999,0.6250019,2.0868177
22.49,25.8708,3.3808002,15.03246
34.79,32.065716,2.7242851,7.8306556
43.48,42.690002,0.7899971,1.8169208
33.36,38.481,5.1209984,15.350715
31.34,32.205,0.8650017,2.7600565
36.47,36.365,0.10499954,0.28790662
32.35,32.576668,0.22666931,0.700678
29.41,32.465714,3.0557137,10.39005
36.51,39.357143,2.847145,7.798261
36.73,37.08079,0.35079193,0.95505565
28.77,30.58,1.8099995,6.291274
26.03,24.7825,1.2475014,4.792552
32.03,31.311666,0.7183323,2.242686
31.96,34.909412,2.9494133,9.228453
26.47,27.925833,1.4558334,5.4999375
34.1,33.340836,0.7591629,2.2262843
40.49,37.735,2.755001,6.804152
29.99,27.776285,2.2137146,7.3815093
30.16,29.906666,0.25333405,0.839967
27.54,29.205,1.664999,6.0457478
34.1,34.068333,0.031665802,0.09286159
38.6,42.083332,3.4833336,9.02418
28.06,29.396774,1.3367748,4.763987
29.57,30.360476,0.79047585,2.673236
31.31,31.07619,0.23380852,0.7467535
39.53,38.678574,0.8514252,2.153871
24.84,25.25091,0.41090965,1.6542256
53.88,47.52,6.3600006,11.80401
34.21,33.79561,0.41439056,1.2113142
42.64,37.963158,4.6768417,10.968204
36.4,35.2565,1.1435013,3.1414871
42.24,40.623528,1.6164742,3.82688
34.47,37.201904,2.731903,7.925451
29.21,29.528126,0.31812668,1.0891019
27.91,29.396774,1.4867744,5.3270316
34.84,33.79561,1.0443916,2.9976797
34.14,33.725,0.41500092,1.2155856
32.72,33.4375,0.7174988,2.1928446
40.99,36.73743,4.252571,10.374655
33.97,30.987272,2.982729,8.780479
29.84,31.167692,1.327692,4.44937
26.66,27.07,0.40999985,1.5378839
35.68,36.34125,0.66125107,1.8532822
28.46,29.79,1.3300018,4.673232
30.6,24.95,5.6499996,18.46405
39.08,37.735,1.3450012,3.4416611
30.21,28.941765,1.2682343,4.1980615
41.54,42.713333,1.1733322,2.824584
35.71,35.286,0.4239998,1.1873419
28.17,27.695,0.47500038,1.6861923
32.24,30.987272,1.2527294,3.8856368
35.83,32.727333,3.1026688,8.659415
42.44,45.86,3.420002,8.058441
21.56,25.312391,3.7523918,17.404415
26.76,27.031668,0.27166748,1.0151998
27.17,27.776285,0.6062851,2.2314506
44.66,40.91,3.75,8.396776
26.83,24.390516,2.4394836,9.092373
32.07,31.556667,0.51333237,1.6006622
29.4,31.17,1.7700005,6.0204096
19.81,22.05869,2.2486897,11.351286
34.53,35.4375,0.9075012,2.628153
37.32,32.065716,5.254284,14.079003
40.42,38.678574,1.7414246,4.3083243
40.44,41.1192,0.67920303,1.6795328
30.48,29.566,0.91399956,2.9986863
28.86,30.571817,1.7118168,5.931451
36.36,35.66594,0.6940613,1.9088594
29.72,29.875,0.15500069,0.52153665
34.51,33.943,0.5669975,1.642995
25.48,27.031668,1.5516682,6.0897493
32.84,31.948824,0.8911762,2.7136912
32.0,35.37,3.369999,10.531246
26.69,24.765,1.9250011,7.212443
37.7,34.437,3.2630005,8.655173
24.91,24.390516,0.51948357,2.0854418
32.31,31.167692,1.1423092,3.5354662
27.92,32.764286,4.844286,17.350595
27.27,25.312391,1.9576092,7.178618
36.09,35.4375,0.65250015,1.8079804
32.0,32.205,0.20500183,0.6406307
26.4,23.77,2.6299992,9.962118
30.33,31.21125,0.8812504,2.9055405
47.56,45.94857,1.6114311,3.3882067
26.96,23.25,3.709999,13.761124
35.56,34.72091,0.83909225,2.359652
24.52,23.25,1.2700005,5.179447
33.52,34.3875,0.8675003,2.588008
26.08,25.8708,0.2091999,0.8021469
32.63,32.465714,0.16428757,0.5034863
35.86,33.79561,2.064392,5.7568097
29.76,33.926,4.1659985,13.99865
29.54,28.5425,0.9975014,3.376782
42.71,40.396,2.3139992,5.417933
32.6,34.442104,1.8421059,5.650632
28.6,29.255,0.6549988,2.2902055
39.23,37.18,2.0499992,5.2255907
29.36,32.465714,3.105713,10.578041
26.58,25.49,1.0900002,4.100828
28.26,30.360476,2.1004753,7.4326797
24.77,24.495556,0.27444458,1.1079717
27.91,29.396774,1.4867744,5.3270316
22.02,24.765,2.744999,12.465935
27.58,28.5425,0.9624996,3.4898465
32.81,32.727333,0.082668304,0.2519607
30.91,28.010834,2.899166,9.379379
28.73,29.518,0.7880001,2.742778
36.51,34.909412,1.6005859,4.383966
34.35,32.3125,2.0374985,5.9315825
43.29,42.793846,0.4961548,1.1461188
32.88,30.056665,2.8233356,8.586786
39.0,40.65786,1.6578598,4.250922
36.02,36.58,0.5600014,1.5546956
29.62,30.006666,0.38666534,1.3054198
29.29,31.932,2.6419983,9.020137
30.3,32.516666,2.2166672,7.3157334
20.96,22.05869,1.09869,5.241842
35.92,36.155,0.23500061,0.65423334
25.43,24.765,0.6650009,2.6150253
25.4,26.41,1.0100002,3.976379
26.25,27.644,1.3939991,5.310473
34.88,35.66594,0.78593826,2.2532632
26.34,29.528126,3.1881256,12.103742
26.71,25.535833,1.1741657,4.395978
39.01,40.823334,1.8133354,4.6483865
39.12,39.357143,0.23714447,0.60619754
32.43,31.311666,1.1183338,3.4484546
28.03,29.765,1.7349987,6.1897917
29.17,25.772858,3.3971424,11.646014
36.18,37.981052,1.8010521,4.9780326
39.57,34.442104,5.1278954,12.959048
37.88,40.643333,2.7633324,7.294964
33.85,35.286,1.4360008,4.2422476
42.62,43.35,0.72999954,1.7128099
39.58,39.131176,0.44882584,1.1339712
40.0,39.59,0.40999985,1.0249996
33.72,33.451668,0.26833344,0.79576933
33.12,31.809168,1.3108311,3.9578233
28.89,31.07619,2.1861916,7.5672956
24.62,28.01,3.3899994,13.76929
32.37,29.843332,2.5266666,7.8055816
34.4,33.79561,0.604393,1.7569562
31.56,32.920002,1.3600025,4.30926
32.38,32.0325,0.34749985,1.0731928
39.33,40.136,0.80599976,2.0493255
34.97,36.74,1.7700005,5.0614824
31.6,28.756666,2.8433342,8.997892
28.36,29.851429,1.4914284,5.2589154
29.26,28.3475,0.9125004,3.1185932
36.89,34.72091,2.1690903,5.8798866
29.73,29.205,0.5249996,1.7658917
32.14,32.727333,0.5873337,1.8274227
51.35,41.665714,9.684284,18.859365
30.59,30.62,0.030000687,0.098073505
23.64,25.25091,1.6109104,6.814342
36.33,35.33143,0.9985733,2.7486188
28.54,27.97325,0.5667515,1.9858145
28.83,27.496923,1.3330765,4.6239214
47.14,43.86667,3.2733307,6.9438496
44.28,47.8125,3.5325012,7.977645
25.04,24.495556,0.54444504,2.1743011
27.25,30.93,3.6800003,13.504589
29.5,29.528126,0.028125763,0.09534157
28.48,27.885,0.5949993,2.089183
32.91,31.055555,1.8544445,5.6348968
44.65,45.05818,0.40818024,0.9141774
33.06,33.942142,0.8821411,2.6683033
30.07,31.21125,1.1412506,3.7953131
24.89,27.018333,2.128334,8.550961
37.45,40.730625,3.2806244,8.760012
23.94,22.05869,1.8813114,7.8584433
35.33,35.2565,0.07350159,0.20804298
36.41,38.481,2.0709991,5.6879954
39.04,41.82,2.7799988,7.1208982
35.15,35.2565,0.10649872,0.30298355
30.26,30.255,0.005001068,0.016526993
36.52,36.103333,0.41666794,1.1409308
29.59,29.566,0.024000168,0.081109054
32.99,31.665,1.3250008,4.016371
40.69,38.529232,2.1607666,5.3103137
23.85,22.7,1.1499996,4.821801
42.59,41.1192,1.4707985,3.4533892
38.43,37.87,0.5600014,1.4571984
29.68,27.43,2.25,7.580862
26.26,25.8708,0.3892002,1.4821029
28.31,29.875,1.5650005,5.528084
34.79,34.72091,0.0690918,0.19859672
41.56,35.66594,5.894062,14.1820545
44.89,45.302,0.41199875,0.9177963
28.72,31.17,2.4500008,8.530643
42.04,37.0,5.040001,11.988584
38.08,39.245712,1.1657104,3.0612142
38.52,35.2565,3.2635002,8.472223
46.97,47.52,0.54999924,1.1709585
34.51,37.981052,3.471054,10.058112
30.3,27.77,2.5299988,8.349832
41.48,44.71143,3.23143,7.790333
41.54,46.1,4.5599976,10.9773655
35.29,34.602,0.6879997,1.9495599
33.45,31.764444,1.6855564,5.0390325
27.05,25.49,1.5599995,5.767096
30.36,31.055555,0.69555473,2.2910233
43.16,42.713333,0.44666672,1.034909
38.29,36.58,1.7099991,4.4659157
26.97,27.97325,1.0032501,3.7198744
38.08,34.145554,3.9344482,10.332059
31.34,31.932,0.59199905,1.8889567
21.84,24.08081,2.2408104,10.26012
30.32,32.052,1.7319984,5.7123957
31.3,31.21125,0.08874893,0.28354293
39.67,41.823334,2.1533356,5.428121
22.33,25.01,2.6800003,12.001793
25.29,27.5975,2.307499,9.124155
35.12,34.92,0.20000076,0.5694783
28.09,28.010834,0.07916641,0.2818313
34.19,33.61,0.579998,1.6963968
23.06,22.05869,1.0013103,4.342196
41.55,42.713333,1.1633339,2.799841
26.45,24.17125,2.2787514,8.615317
27.25,27.496923,0.24692345,0.9061411
34.62,39.245712,4.6257133,13.361391
49.62,49.05,0.5699997,1.1487298
35.41,35.66594,0.25593948,0.72278875
37.74,38.53,0.7899971,2.093262
27.4,25.535833,1.8641663,6.803527
28.2,28.941765,0.74176407,2.630369
30.89,31.556667,0.66666794,2.1582
23.34,24.08081,0.7408104,3.1739945
30.15,27.471052,2.6789474,8.885398
30.17,32.17093,2.0009289,6.6321807
22.7,24.08081,1.3808098,6.0828624
30.89,31.809168,0.9191685,2.9756184
36.48,35.66594,0.8140602,2.2315247
27.0,29.985556,2.9855556,11.057613
34.19,36.73743,2.547432,7.45081
23.72,21.726364,1.9936352,8.40487
35.11,32.99,2.119999,6.0381627
41.33,37.963158,3.3668442,8.146247
35.99,35.2565,0.73350143,2.03807
34.76,35.0875,0.3275032,0.9421842
36.09,37.08079,0.9907913,2.7453349
34.59,32.17093,2.4190712,6.993557
31.07,26.39375,4.6762505,15.050694
34.04,35.4375,1.3974991,4.1054616
36.84,34.98375,1.8562508,5.038683
32.01,30.360476,1.6495228,5.1531487
35.93,30.75,5.1800003,14.416923
26.27,31.17,4.8999996,18.652454
34.67,34.437,0.2329979,0.67204475
29.81,31.809168,1.9991684,6.706368
36.27,34.46,1.8100014,4.9903536
32.18,31.948824,0.23117638,0.7183853
26.09,24.17125,1.9187508,7.3543534
36.73,36.602,0.12799835,0.3484845
29.0,27.77,1.2299995,4.241378
27.08,26.091667,0.98833275,3.6496778
25.45,29.396774,3.9467735,15.50795
35.09,36.73743,1.6474304,4.6948714
28.07,27.018333,1.0516663,3.7465844
39.96,37.320004,2.6399956,6.606596
29.46,31.78,2.3200016,7.8750906
26.92,29.438112,2.5181122,9.354057
25.69,24.495556,1.1944447,4.6494536
21.05,22.05869,1.0086899,4.791876
31.9,31.055555,0.8444443,2.6471608
33.38,34.96,1.579998,4.7333674
29.26,27.04,2.2199993,7.5871477
28.82,29.396774,0.5767746,2.0012999
34.53,34.068333,0.4616661,1.3370001
24.53,22.05869,2.4713116,10.07465
33.3,35.53125,2.2312508,6.7004533
30.82,31.21125,0.3912506,1.2694699
29.54,31.066364,1.5263634,5.1671066
33.54,34.72091,1.1809082,3.5208948
35.67,36.2575,0.5875015,1.6470468
27.25,28.285833,1.0358334,3.8012233
32.74,36.126877,3.3868752,10.344762
34.14,37.201904,3.061905,8.968673
42.7,42.713333,0.013332367,0.03122334
31.76,32.17093,0.41092873,1.2938561
31.35,29.985556,1.3644447,4.352296
34.41,32.891666,1.5183334,4.4124775
32.78,36.73743,3.9574318,12.072702
39.74,39.664284,0.075717926,0.19053328
32.9,37.05625,4.15625,12.632978
38.14,40.543335,2.4033356,6.3013515
35.71,35.2565,0.45349884,1.2699491
30.58,31.167692,0.58769226,1.921819
31.48,33.386665,1.9066658,6.0567527
40.04,36.73743,3.3025703,8.248178
25.52,26.436666,0.91666603,3.5919514
28.99,28.954,0.035999298,0.12417833
36.35,39.0625,2.7125015,7.462178
28.11,28.285833,0.17583275,0.6255167
31.65,29.438112,2.2118874,6.988586
30.76,29.438112,1.321888,4.2974253
25.93,24.95,0.97999954,3.7794042
32.06,33.79561,1.7356071,5.413622
38.41,35.770832,2.6391678,6.871043
28.5,32.17093,3.670929,12.880452
32.5,31.65,0.8500004,2.6153858
34.4,36.73743,2.337429,6.7948513
28.93,26.091667,2.8383331,9.811037
31.16,28.01,3.1499996,10.109113
39.43,35.66594,3.764061,9.5461855
29.4,29.438112,0.03811264,0.12963483
