real,previsto,erro_abs,erro_rel_percent
1776.24,1888.8225,112.58252,6.338249
1670.12,1759.5128,89.39282,5.352479
1319.16,1245.7861,73.3739,5.562168
2541.89,2188.373,353.51685,13.907639
3656.99,3764.28,107.29004,2.9338348
2784.41,2559.1025,225.30737,8.091745
2983.32,2489.1936,494.12646,16.562971
1756.79,1703.3256,53.464478,3.043305
2624.11,2633.4133,9.303223,0.35452867
3829.95,3724.9512,104.99878,2.7415183
2404.9,2414.022,9.12207,0.37931186
2256.33,2249.7925,6.5375977,0.28974473
2192.6,2426.4226,233.82251,10.6641655
3005.31,2712.8,292.51,9.733107
2222.29,2104.455,117.83496,5.302411
3077.44,3014.844,62.595947,2.0340266
2917.63,2725.2766,192.35327,6.5927925
884.83,1223.6565,338.82648,38.29283
2955.9,3037.72,81.82007,2.7680256
2361.83,2249.82,112.01001,4.742509
1539.15,1703.3256,164.17554,10.666636
2377.06,2177.4475,199.61255,8.397455
2232.14,1891.58,340.55994,15.257105
1743.21,1770.6267,27.416748,1.5727738
2239.24,2248.6934,9.453369,0.42216867
2436.98,2734.0376,297.05762,12.18958
2861.91,2916.5212,54.61133,1.9082127
1707.81,1572.2094,135.60071,7.9400344
1872.27,1705.62,166.65002,8.900961
1311.33,1552.4353,241.10535,18.386322
1477.5,1278.45,199.05005,13.472085
